Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
United States,USA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.175462723,4.507919926,4.763083577,4.281528815,4.088640893,4.72655345,4.763930427,4.514259891,4.53429644,5.709727349,5.429623382,4.678571023,4.840778812,5.326282872,5.477656114,5.84109138,6.396514232,6.304127371,6.845541628,7.354407514,7.505171236,8.164451251,8.481450628,8.928243496,8.913332385,,,
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.329744682,1.211402992,1.388622943,1.59642593,1.561012846,1.458602271,1.64858339,1.442411107,1.208921559,1.17316004,1.224016345,1.219111042,1.188714245,1.525051615,1.853285617,1.862455543,1.934647211,1.354334703,2.328602313,2.219765497,2.643497328,2.246520442,2.380965484,2.874227919,2.896783711,,,
St. Vincent and the Grenadines,VCT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.43977823,11.59954856,13.16944389,12.27676076,10.47162838,9.104029466,8.990191433,8.783420451,7.15368605,6.544173378,8.491271327,6.194244891,6.070602777,5.632541224,5.855931784,5.810940178,5.591930069,5.448037755,5.507919482,4.162507366,5.42669193,6.571500343,5.777975891,6.792160042,7.499808797,,,
"Venezuela, RB",VEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9773301,13.19355355,14.10669222,13.18551935,13.79273002,13.1128114,12.87229865,13.81969423,13.6398133,14.50025308,14.66337429,13.3917969,12.88405342,12.96030287,13.75637715,13.50412858,15.4430684,16.5193571,13.40273748,13.64700083,11.43601649,13.52549075,12.24419916,14.41997538,12.29750254,,,
British Virgin Islands,VGB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.453020078,1.564264933,1.22250937,1.32956033,1.130997674,1.140434635,0.986754472,1.068969552,1.041896071,1.095732939,1.046448028,1.064675922,1.031216611,0.967126059,0.940319132,0.937837023,0.872728581,0.864855725,0.832245722,0.831967786,0.846844043,0.834052396,0.871075031,0.883775594,0.87416417,,,
Virgin Islands (U.S.),VIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069066509,0.075270061,0.080067564,0.765605376,,,
Vietnam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.08165114,75.63744162,74.70196878,70.8126863,67.98600674,65.12578085,62.8660041,60.79237011,59.49934108,59.56700103,57.96369966,56.3577453,52.41333226,51.02385422,45.98952083,44.35696195,44.46111883,42.10218,39.45899404,37.16681178,34.79589889,36.5228034,38.1071848,37.38156977,36.20010563,,,
Vanuatu,VUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.15796345,24.92381676,26.95428479,27.12020965,27.58065234,27.20294023,20.449366,19.61253484,21.30424171,48.91246122,48.6510326,47.41786875,51.92076489,50.45054814,64.05850717,64.26351282,69.5718382,42.24625883,47.60394119,38.78183198,38.37574004,36.63805831,40.30487179,42.9521495,32.43370496,,,
World,WLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.08655033,17.24104249,17.60168898,17.61437988,17.70964243,17.76194777,17.74885219,17.79202407,17.96216892,18.16662564,17.97611453,17.77773078,17.81869188,17.70723864,17.45317365,17.47030913,17.56761617,17.49644707,17.73916014,18.29980371,18.11529593,18.15010586,18.47421039,18.76281596,18.89612882,,,
Samoa,WSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.20459551,46.23825603,45.70140634,46.14200308,46.15175195,45.2180992,44.74971119,44.84112109,44.9785495,44.70641532,45.37231473,44.06786552,44.95033721,44.57920567,44.62017769,45.12591606,45.03519336,45.93517177,45.97221356,45.68829202,46.75466546,39.72912069,40.01841714,41.6082595,42.05856783,,,
Kosovo,XKX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.29928238,23.93221495,24.11344764,23.82332712,24.13409237,22.91553891,22.14616832,21.20186382,20.56011088,20.92020259,20.92145731,19.71928023,20.86211256,20.89663037,21.46114661,,,
"Yemen, Rep.",YEM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148637272,1.709433642,1.580225573,1.792119318,1.743375563,1.504255602,1.480847033,1.397901025,1.291668603,1.207336699,1.15125018,1.070388974,1.061279507,0.926932687,0.911826475,0.894497039,0.931595976,0.936411845,0.899876866,0.86238421,0.963570907,1.139321546,1.332788325,0.931936996,1.063803215,,,
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62781998,17.46611701,18.36321691,18.58594997,18.56287917,18.11307998,17.43776857,17.10719271,17.2724895,18.22131946,18.50807943,19.1214403,18.35536212,17.53525859,16.78653554,16.26828665,16.39062172,15.82787262,15.99968136,15.57992693,17.09155353,16.86487417,16.64166864,16.11664647,16.58715452,,,
Zambia,ZMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.98272617,82.25316086,82.70678006,85.13512456,86.85651809,87.1113047,89.64084821,87.00737231,87.75553973,89.83555354,89.99077531,89.80955751,89.64679124,89.35854568,89.50483888,89.00033161,89.84294132,92.96147331,92.18275675,92.08678007,92.10437063,90.91102036,88.63042876,88.50595709,88.08671076,,,
Zimbabwe,ZWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.97640227,63.7407962,64.36830056,64.41774192,68.52721231,67.06226085,66.73832207,67.38581712,67.83879622,64.41253674,69.26395781,71.53579201,74.30039503,77.83286319,81.5815636,80.15058533,78.64784524,78.0803324,82.03219429,83.15372513,82.8797489,79.57421744,78.01988379,79.56128272,81.13041384,,,
